,X,Y
89,"['Exactly', 'how', 'these', 'mechanisms', 'hanging', 'Together', 'is', 'yet', 'not', 'clarified,', 'but', 'research', 'have', 'shown', 'to', 'beta-amyloid', 'can', 'contribute', 'to', 'the change', 'of', 'the neurofibrils', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O']"
90,"['The fever', 'comes', 'in', 'so', 'case', 'most often', 'within', 'two', 'day', 'after', 'the vaccination.']","['B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
91,"['The', 'top', 'the agent', 'against', 'concern', 'and', 'fear', 'is', 'the', 'psychological', 'the care', 'as', 'the staff', 'poses', 'up', 'with.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,"['The', 'exists', 'several', 'various', 'pain reliever', 'drug', 'as', 'MAN', 'can', 'buy', 'without', 'prescription.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
93,"['One', 'drug', 'as', 'contains', 'ibuprofen', 'is', 'Ipren', ',', 'as', 'exists', 'in', 'liquid', 'form', 'and', 'as', 'suppositories.']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
94,"['But', 'for', 'certain', 'types', 'of', 'pain', 'can', 'the', 'play', 'one', 'certain', 'role', 'which', 'type', 'of', 'pain medication', 'MAN', 'chooses.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
95,"['The', 'is', 'only', 'if', 'MAN', 'usually', 'have', 'very', 'difficult', 'allergic', 'trouble', 'as', 'MAN', 'get', 'one', 'allergy vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,"['The effect', 'comes', 'a little', 'slower', 'than', 'for', 'the', 'Other', 'the cox inhibitors', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
97,"['For', 'to', 'get', 'anti-inflammatory', 'effect', 'should', 'MAN', 'take', 'highest', 'recommended', 'the dose', 'and', 'use', 'the medicine', 'regularly', 'during', 'a few', 'days.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
98,"['At the same time', 'have', 'improved', 'medical', 'and', 'surgical', 'treatment methods', 'contributed', 'to', 'to', 'shoot', 'up', 'and', 'relieve', 'many', 'diseases', 'as', 'comes', 'with', 'rising', 'age.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,"['Then', 'can', 'paracetamol', 'give', 'difficult', 'liver damage', ',', 'also', 'if', 'MAN', 'follows', 'the dosage instructions', 'on', 'the packaging.']","['O', 'O', 'B-drug', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
100,"['All', 'children', 'as', 'is', 'born', '2002', 'or', 'later', 'be vaccinated', 'according to', 'one', 'program,', 'while', 'children', 'as', 'is', 'born', '2001', 'or', 'earlier', 'be vaccinated', 'according to', 'one', 'Other.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
101,"['The doctor', 'draws attention', 'particularly', 'the brain', '.']","['O', 'O', 'O', 'B-bodypart', 'O']"
102,"['From', '6', 'months', 'age', 'can', 'MAN', 'give', 'ibuprofen', 'in', 'liquid', 'form', 'or', 'as', 'suppositories', 'during', 'at most', '3', 'days,', 'if', 'not', 'one', 'Doctor', 'have', 'prescribed', 'Other.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103,"['The child', 'be vaccinated', 'against', 'tuberculosis', 'one', 'walk,', 'usually', 'after', 'six', 'months', 'age.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
104,"['Also', 'people', 'as', 'smoked', 'long', 'can', 'feel', 'considerably', 'better', 'if', 'the', 'ends', 'smoke.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
105,"['The nursing staff', 'will', 'tell', 'which', 'treatment options', 'as', 'exists.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
106,"['If', 'MAN', 'drinks', 'one', 'less', 'amount', 'alcohol', 'is', 'the', 'However', 'No', 'danger', 'to', 'take', 'one', 'Single', 'pain reliever', 'the day', 'after.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
107,"['Children', 'can', 'also', 'get', 'calming', 'average', 'via', 'the rectum', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-bodypart', 'O']"
108,"['Sometimes', 'can', 'Operation', 'of', 'gray', 'cataract', 'Become', 'current.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O']"
109,"['All', 'pain reliever', 'medications', 'is', 'not', 'suitable', 'in', 'all', 'situations', 'in', 'life.']","['O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
110,"['The', 'two', 'first', 'given', 'with', 'one', 'monthly', 'gap,', 'the', 'third', 'after', 'one', 'six months.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
111,"['Physical', 'activity', 'and', 'muscle training', 'can', 'give', 'Good', 'results', 'high', 'up', 'in', 'the years.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['The', 'is', 'Good', 'to', 'be', 'careful', 'with', 'longer', 'treatments', 'with', 'cortisone', 'since', 'the', 'exists', 'risk', 'for', 'side effects,', 'to', 'example', 'to', 'MAN', 'get', 'difficult', 'to', 'sleep', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O']"
113,"['If', 'the child', 'get', 'one', 'strong', 'reaction', 'in', 'connection', 'to', 'the vaccination', 'will', 'MAN', 'search', 'care', 'Immediately', 'where', 'the vaccination', 'was done', 'or', 'on', 'one', 'pediatrician&#39;s office,', 'health center', 'or', 'one', 'emergency department.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,"['Remaining', 'doses', 'given', 'within', 'the vaccination program', 'on', 'BVC.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
115,"['If', 'MAN', 'uses', 'these', 'medications', 'will', 'MAN', 'not', 'use', 'over the counter', 'paracetamol', 'at the same time', 'since', 'the dose', 'then', 'can', 'Become', 'for', 'high.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
116,"['Also', 'one', 'pain reliever', 'can', 'reduce', 'the pain', 'in', 'connection', 'with', 'dental treatment.']","['O', 'O', 'B-drug', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O']"
117,"['The dentist', 'gives', 'the anesthetic', 'with', 'syringe', '.']","['O', 'O', 'B-drug', 'O', 'B-drug', 'O']"
118,"['The', 'can', 'sometimes', 'hand', 'with', 'nasal spray', 'with', 'antihistamine', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'I-drug', 'O']"
119,"['Other', 'aid', 'as', 'to', 'example', 'hypnosis', 'and', 'music.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
120,"['For', 'to', 'relieve', 'the symptoms,', 'as', 'Often', 'is', 'swollen', 'lips', 'and', 'itching', 'in', 'the mouth', ',', 'can', 'MAN', 'try', 'to', 'take', 'one', 'antihistamine tablet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
121,"['The medicines', 'helps', 'also', 'if', 'MAN', 'takes', 'them', 'one', 'longer', 'period.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,"['If', 'children', 'get', 'trouble', 'exists', 'the', 'over the counter', 'allergy medicine.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
123,"['So', 'called', 'cold sprays,', 'as', 'to', 'example', 'Nezeril', ',', 'helps', 'not', 'against', 'allergic', 'nasal discomfort', 'and', 'can', 'if', 'the', 'is used', 'longer', 'time', 'than', 'recommended', 'in', 'the place', 'aggravate', 'the symptoms.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
124,"['The', 'can', 'be', 'important', 'to', 'think', 'on', 'in', 'the home environment.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
125,"['MAN', 'should', 'not', 'use', 'cox inhibitor', 'when', 'MAN', 'is', 'pregnant.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
126,"['Not', 'either', 'various', 'arrangement', 'with', 'unloading', 'or', 'shift care', 'feels', 'sufficient.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
127,"['Often', 'can', 'Other', 'aid,', 'as', 'to', 'example', 'hypnosis', 'and', 'music,', 'also', 'help', 'against', 'fear', 'or', 'concern.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
128,"['When', 'the child', 'become', 'older,', 'most often', 'over', 'one', 'year,', 'can', 'the fear', 'for', 'the syringe', 'do', 'to', 'the', 'experiences', 'one', 'discomfort', 'before', 'the vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,"['Small', 'children', 'get', 'the syringe', 'in', 'the thigh', '}', 'and', 'older', 'children', 'get', 'the', 'in', '{', 'the upper arm', '.']","['O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
130,"['The child', 'can', 'also', 'get', 'fever', '.']","['O', 'O', 'O', 'O', 'B-disorder', 'O']"
131,"['If', 'MAN', 'becomes', 'better', 'of', 'the medications', 'is', 'the', 'likely', 'to', 'pollen allergy', 'is', 'the reason.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O']"
132,"['If', 'MAN', 'have', 'pollen allergy', 'is', 'the', 'Good', 'to', 'use', 'medications', 'for', 'the', 'part', 'of', 'the body', 'where', 'the trouble', 'exists.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O']"
133,"['Since', 'the memory', 'becomes', 'inferior', 'is', 'the', 'plain', 'to', 'you', 'poses', 'same', 'questions', 'if', 'and', 'if', 'again,', 'is', 'worried', 'and', 'get', 'one', 'distorted', 'picture', 'of', 'the reality.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
134,"['The', 'can', 'be', 'difficult', 'to', 'eat', 'equal', 'very', 'as', 'earlier', 'without', 'to', 'go', 'up', 'in', 'weight.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,"['Sodium cromoglycate', 'and', 'nedocromil', ',', 'is', 'drug', 'as', 'probably', 'hinders', 'mast cells', '}', 'in', '{', 'the mucous membrane', 'from', 'to', 'release', 'histamine.']","['B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O']"
136,"['As', 'close relatives', 'can', 'you', 'need', 'very', 'support', 'in', 'your', 'task', 'to', 'help', 'to.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
137,"['Staff', 'from', 'the home service', 'can', 'come', 'Home', 'and', 'relieve', 'one', 'relative', 'as', 'requires', 'relaxation,', 'have', 'become', 'invited,', 'will', 'out', 'and', 'act', 'or', 'do', 'Other', 'errands.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
138,"['The', 'is', 'not', 'clarified', 'how', 'chromones', 'works', 'if', 'MAN', 'have', 'pollen allergy', ',', 'but', 'probably', 'hinders', 'the drugs', 'so', 'called', 'mast cells', '}', 'in', '{', 'the blood', 'from', 'to', 'put', 'started', 'one', 'allergic', 'reaction.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
139,"['In addition', 'is offered', 'the', 'older', 'girls', 'as', 'is', 'born', 'after', '1', 'January', '1993', 'free', 'vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
140,"['Calming', 'average', 'as', 'can', 'help', 'the', 'as', 'is', 'afraid', 'and', 'worried.']","['B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,"['When', 'MAN', 'have', 'problem', 'with', 'to', 'Remember', 'and', 'to', 'follow', 'reasoning', 'can', 'MAN', 'get', 'one', 'Other', 'perception', 'if', 'how', 'things', 'and', 'things', 'relationship', 'one', 'than', 'the', 'the outside world', 'have.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['IN', 'beginning', 'of', 'the treatment', 'can', 'one', 'part', 'as', 'uses', 'chromones', 'to', 'example', 'Become', 'a little', 'irritated', 'in', 'the eyes', '}', 'or', 'in', '{', 'the nose', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
143,"['You', 'can', 'also', 'ask', 'to', 'get', 'the information', 'written down', 'so', 'to', 'you', 'can', 'read', 'the', 'in', 'quiet', 'and', 'tranquility']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
144,"['The', 'increases', 'the risk', 'for', 'bleeding.']","['O', 'O', 'O', 'O', 'O']"
145,"['MAN', 'can', 'then', 'need', 'undergo', 'one', 'dementia investigation', 'and', 'if', 'MAN', 'is', 'ill', 'exists', 'the', 'very', 'support', 'to', 'get.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
146,"['The', 'have', 'despite', 'his', 'name', 'nothing', 'to', 'do', 'with', 'the', 'virus', 'as', 'causes', 'common', 'influenza', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
147,"['One', 'for', 'high', 'dose', 'increases', 'the risk', 'for', 'side effects', 'and', 'can', 'be', 'dangerous.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O']"
148,"['The', 'is', 'also', 'lighter', 'to', 'dose', 'liquid', 'medicine', 'than', 'to', 'share', 'on', 'tablets.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O']"
149,"['Cox inhibitor', 'seems', 'through', 'to', 'inhibit', 'one', 'subject', 'in', 'the body', 'as', 'is called', 'cyclooxygenase', 'or', 'cox.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O', 'O']"
150,"['The', 'is', 'not', 'clarified', 'how', 'chromones', 'works', 'when', 'MAN', 'have', 'pollen allergy', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
151,"['Have', 'Good', 'shoes', 'so', 'to', 'the risk', 'to', 'get', 'abrasions', 'reduces.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
152,"['For', 'many', 'can', 'the', 'hand', 'with', 'a few', 'get', 'doses,', 'Other', 'can', 'need', 'take', 'the medicine', 'each', 'day', 'during', 'one', 'major', 'part', 'of', 'pollen season', 'for', 'to', 'be', 'without', 'trouble.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
153,"['The intoxication effect', 'of', 'alcohol', 'increases', 'not', 'through', 'to', 'MAN', 'takes', 'paracetamol', 'at the same time.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
154,"['If', 'MAN', 'is', 'sensitive', 'for', 'pain', 'or', 'is', 'worried', 'for', 'to', 'the treatment', 'will', 'do', 'evil', 'can', 'MAN', 'at the same time', 'get', 'painkillers', ',', 'calming', 'average', 'or', 'laughing gas', '.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'I-drug', 'O', 'B-drug', 'O']"
155,"['The medicines', 'can', 'not', 'cure,', 'but', 'the', 'can', 'mitigate', 'the symptoms', 'during', 'the', 'time', 'you', 'takes', 'the medicine', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
156,"['The', 'is', 'still', 'important', 'to', 'have', 'one', 'protection', 'against', 'polio', 'since', 'the disease', 'still', 'exists', 'in', 'certain', 'countries.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
157,"['The risk', 'to', 'MAN', 'get', 'encephalitis', 'as', 'one', 'sequence', 'of', 'measles', 'is', 'about', '1000', 'times', 'major.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
158,"['Single', 'syringes', 'or', 'short', 'cures', 'with', 'cortisone tablets', 'gives', 'rarely', 'trouble.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
159,"['IN', 'special', 'accommodations', 'exists', 'nursing staff', 'on', 'place', 'the day', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['Also', 'preparation', 'with', 'ibuprofen', 'as', 'Ibumetin', 'and', 'Ipren', 'can', 'be used.']","['O', 'B-drug', 'I-drug', 'I-drug', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O']"
161,"['Wrinkles', 'occurs.']","['O', 'O']"
162,"['Then', 'can', 'MAN', 'get', 'help,', 'to', 'example', 'with', 'to', 'practice', 'away', 'the spray scare', 'gradually', 'at', 'the dentist.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
163,"['You', 'self', 'or', 'close relatives', 'talking', 'with', 'Doctor,', 'nurses', 'and', 'aid officer', 'from', 'the municipality.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
164,"['All', 'have', 'one', 'own', 'apartment', 'or', 'one', 'own', 'room', 'and', 'so', 'parts', 'you', 'common', 'spaces,', 'as', 'kitchen,', 'dining room', 'and', 'living room.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
165,"['MAN', 'get', 'the anesthetic ointment', 'before', 'the syringe', 'so', 'to', 'not', 'the stitch', 'will', 'do', 'evil.']","['O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
166,"['The', 'exists', 'risk', 'for', 'serious', 'liver damage', 'if', 'MAN', 'takes', 'major', 'dose', 'than', 'the', 'as', 'is recommended.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
167,"['Therefore', 'is', 'the', 'important', 'to', 'tell', 'to', 'MAN', 'is', 'sensitive to pain,', 'have', 'evil', 'or', 'is', 'worried.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
168,"['If', 'MAN', 'takes', 'antihistamines', 'reduces', 'the trouble', 'as', 'MAN', 'get', 'of', 'the histamine.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
169,"['If', 'MAN', 'is', 'allergic', 'against', 'grass', 'can', 'MAN', 'get', 'the vaccine', 'in', 'form', 'of', 'tablets', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
170,"['The', 'goes', 'Often', 'to', 'get', 'help', 'to', 'mitigate', 'the trouble.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
171,"['MAN', 'get', 'not', 'more', 'pain relief', 'through', 'to', 'take', 'one', 'major', 'dose', 'than', 'What', 'as', 'stands', 'on', 'the packaging.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
172,"['When', 'the treatment', 'is', 'over', 'can', 'the', 'do', 'evil', 'when', 'the anesthesia', 'lets go.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
173,"['Most often', 'is', 'the side effects', 'transient.']","['O', 'O', 'O', 'O']"
174,"['If', 'MAN', 'is', 'older,', 'approximately', 'from', '75', 'year', 'age,', 'should', 'MAN', 'avoid', 'to', 'use', 'cox inhibitor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
175,"['The medicine', 'exists', 'as', 'tablets', ',', 'nasal spray', ',', 'eye drops', 'or', 'in', 'liquid', 'form.']","['O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
176,"['If', 'MAN', 'have', 'commenced', 'one', 'treatment', 'can', 'MAN', 'continue', 'with', 'the', 'if', 'the dose', 'not', 'is increased.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
177,"['The', 'is', 'very', 'important', 'to', 'MAN', 'carefully', 'follows', 'the dosage instructions', 'as', 'stands', 'on', 'the packaging', 'when', 'MAN', 'gives', 'pain reliever', 'to', 'children.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
178,"['The', 'makes', 'Often', 'everyday life', 'difficult', 'for', 'close relatives.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
179,"['The', 'one', 'is', 'drug', 'as', 'contains', 'the', 'active', 'the subject', 'paracetamol', '.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
180,"['Caffeine', 'have', 'also', 'one', 'invigorating', 'effect.']","['O', 'O', 'O', 'O', 'O', 'O']"
181,"['Sometimes', 'can', 'the symptoms', 'depend', 'on', 'someone', 'Other', 'disease', 'as', 'the child', 'become', 'infected', 'of', 'before', 'or', 'after', 'the vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
182,"['Treatment', 'with', 'cortisone', 'in', 'the nose', 'is enough', 'not', 'always.']","['O', 'O', 'B-drug', 'O', 'B-bodypart', 'O', 'O', 'O']"
183,"['Aging', 'hits', 'all', 'live', 'organisms.']","['O', 'O', 'O', 'O', 'O']"
184,"['The histamine', 'makes', 'to', 'one', 'allergic', 'reaction', 'starts', 'and', 'MAN', 'get', 'trouble', 'as', 'itching', 'and', 'swelling', 'in', 'the nose', '}', 'and', '{', 'the eyes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-bodypart', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
185,"['The', 'goes', 'to', 'vaccinate', 'one', 'against', 'various', 'sort of', 'pollen', 'at the same time.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
186,"['Other', 'usual', 'dementia diseases', 'except', 'Alzheimer&#39;s', 'disease', 'is', 'vascular dementia', ',', 'Lewy', 'Bodysuit', 'dementia', 'and', 'frontal lobe dementia', '.']","['O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O']"
187,"['But', 'one', 'close relatives', 'can', 'need', 'get', 'support', 'in', 'its', 'task', 'to', 'help', 'to,', 'and', 'also', 'have', 'ability', 'to', 'perform', 'errands', 'on', 'own', 'hand.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
