,X,Y
87,"['När', 'man', 'är', 'allergisk', 'finns', 'speciella', 'ämnen', 'i', 'blodet', 'och', 'i', 'slemhinnorna', ',', 'så', 'kallade', 'antikroppar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'B-drug', 'O']"
88,"['Ett', 'särskilt', 'boende', 'kan', 'vara', 'ett', 'servicehus', 'eller', 'sjukhem.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
89,"['Om', 'du', 'berättar', 'om', 'bekymmer', 'och', 'problem', 'i', 'tid,', 'kan', 'du', 'få', 'hjälp', 'innan', 'situationen', 'blir', 'svårare', 'att', 'hantera.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
90,"['Alla', 'äter', 'gemensamt', 'och', 'kan', 'delta', 'i', 'olika', 'aktiviteter', 'utifrån', 'de', 'egna', 'förutsättningarna.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
91,"['Många', 'värkmediciner', 'liknar', 'varandra,', 'vilket', 'gör', 'att', 'den', 'totala', 'dosen', 'kan', 'bli', 'för', 'hög.']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,"['Demens', 'innebär', 'att', 'man', 'på', 'olika', 'sätt', 'får', 'svårt', 'att', 'minnas', 'och', 'att', 'tolka', 'sin', 'omgivning.']","['B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
93,"['Du', 'som', 'har', 'Alzheimers', 'sjukdom', 'behöver,', 'liksom', 'dina', 'närstående,', 'få', 'information', 'och', 'kunskap', 'om', 'sjukdomen', 'och', 'vilka', 'följder', 'den', 'får', 'i', 'olika', 'stadier.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
94,"['De', 'kommer', 'i', 'så', 'fall', 'mellan', 'sex', 'och', 'fjorton', 'dagar', 'efter', 'vaccinationen.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
95,"['Om', 'man', 'har', 'fått', 'lugnande', 'medel', 'får', 'man', 'inte', 'köra', 'bil', 'det', 'närmaste', 'dygnet.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,"['Om', 'man', 'är', 'osäker', 'kan', 'det', 'vara', 'bra', 'att', 'fråga', 'om', 'råd', 'på', 'ett', 'apotek', 'eller', 'besöka', 'en', 'läkare.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
97,"['En', 'behandling', 'med', 'kortisontabletter', 'gör', 'att', 'de', 'allergiska', 'besvären', 'lindras.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O']"
98,"['Man', 'ska', 'vara', 'mycket', 'noga', 'med', 'att', 'ge', 'rätt', 'dos.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,"['När', 'barnet', 'blivit', 'äldre,', 'oftast', 'över', 'ett', 'år,', 'kan', 'rädslan', 'för', 'sprutan', 'göra', 'att', 'de', 'upplever', 'ett', 'obehag', 'innan', 'vaccinationen.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
100,"['Det', 'är', 'viktigt', 'att', 'ta', 'reda', 'på', 'vad', 'besvären', 'beror', 'på', 'eftersom', 'de', 'kan', 'ha', 'orsaker', 'som', 'går', 'att', 'behandla,', 'till', 'exempel', 'depression', 'eller', 'för', 'låg', 'ämnesomsättning', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
101,"['Om', 'man', 'får', 'ökade', 'besvär', 'med', 'astma', 'under', 'pollensäsongen', 'kan', 'man', 'diskutera', 'allergivaccinering', 'med', 'en', 'läkare.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
102,"['Även', 'om', 'en', 'del', 'hälsoproblem', 'kan', 'bero', 'på', 'miljö', 'och', 'vanor', 'från', 'tidigare', 'skeden', 'i', 'livet,', 'kan', 'du', 'även', 'vid', 'hög', 'ålder', 'påverka', 'din', 'hälsa', 'på', 'många', 'sätt.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103,"['I', 'Sverige', 'är', 'påssjuka', 'ovanligt', 'sedan', 'vaccination', 'mot', 'påssjuka', 'infördes', '1982', 'i', 'det', 'allmänna', 'vaccinationsprogrammet', 'för', 'barn.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
104,"['Behandlingen', 'gör', 'att', 'man', 'blir', 'lugnare', 'och', 'känner', 'sig', 'mer', 'avslappnad.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
105,"['Kortisontabletter', 'tar', 'man', 'på', 'morgonen', 'några', 'dagar', 'i', 'rad', 'när', 'man', 'vet', 'att', 'man', 'det', 'finns', 'mycket', 'pollen', 'i', 'luften', 'och', 'man', 'har', 'svåra', 'allergiska', 'besvär.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
106,"['En', 'för', 'hög', 'dos', 'ökar', 'risken', 'för', 'biverkningar', 'och', 'kan', 'till', 'och', 'med', 'vara', 'farligt.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
107,"['Den', 'har', 'trots', 'sitt', 'namn', 'ingenting', 'att', 'göra', 'med', 'det', 'virus', 'som', 'orsakar', 'vanlig', 'influensa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
108,"['Bedövning', 'vid', 'tandvård', 'innebär', 'att', 'en', 'tand', '}', 'eller', '{', 'ett', 'ställe', 'i', 'munnen', 'görs', 'okänsligt', 'för', 'smärta', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'B-disorder', 'O']"
109,"['En', 'del', 'kan', 'vara', 'olämpliga', 'om', 'man', 'har', 'vissa', 'sjukdomar', 'eller', 'tar', 'vissa', 'läkemedel', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-drug', 'O']"
110,"['Det', 'är', 'oftast', 'en', 'barnläkare', 'som', 'tar', 'ställning', 'till', 'om', 'en', 'sådan', 'behandling', 'av', 'barn', 'är', 'nödvändig.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
111,"['Men', 'ofta', 'kan', 'kroppens', 'organ', 'ändå', 'fungera', 'väl', 'även', 'i', 'hög', 'ålder.']","['O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['Därför', 'kan', 'man', 'använda', 'cox-hämmare', 'om', 'man', 'har', 'tillfälliga', 'besvär', 'med', 'både', 'inflammation', 'och', 'värk', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O']"
113,"['Om', 'man', 'har', 'astma', 'kan', 'man', 'också', 'använda', 'kromoner', 'som', 'pulver', 'eller', 'vätska,', 'som', 'man', 'andas', 'in', 'med', 'hjälp', 'av', 'ett', 'särskilt', 'hjälpmedel,', 'en', 'så', 'kallad', 'inhalator.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,"['Det', 'kan', 'till', 'exempel', 'vara', 'att', 'barnet', 'har', 'en', 'pågående', 'infektion', 'så', 'att', 'man', 'ska', 'vänta.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
115,"['Behandla', 'ögon', '}', 'eller', '{', 'näsa', '}', 'eller', '{', 'hela', 'kroppen']","['O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart']"
116,"['Avgiften', 'för', 'den', 'hjälp', 'du', 'kan', 'få', 'varierar', 'från', 'kommun', 'till', 'kommun.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
117,"['Det', 'kan', 'leda', 'till', 'att', 'du', 'får', 'sämre', 'minne', 'eller', 'andra', 'hälsoproblem', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
118,"['Andra', 'orsaker', 'kan', 'vara', 'förändringar', 'i', 'livet,', 'till', 'exempel', 'byte', 'av', 'bostad.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
119,"['Hjärtat', '}', 'blir', 'mindre', 'töjbart', 'och', 'dess', 'förmåga', 'att', 'pumpa', 'runt', 'blodet', 'i', '{', 'kroppen', 'minskar,', 'vilket', 'märks', 'vid', 'ansträngning.']","['B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O']"
120,"['Från', '6', 'månaders', 'ålder', 'kan', 'man', 'ge', 'ibuprofen', 'i', 'flytande', 'form', 'eller', 'som', 'stolpiller', 'under', 'högst', '3', 'dagar,', 'om', 'inte', 'en', 'läkare', 'har', 'ordinerat', 'annat.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
121,"['Även', 'personer', 'som', 'rökt', 'länge', 'kan', 'må', 'betydligt', 'bättre', 'om', 'de', 'slutar', 'röka.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,"['Däremot', 'är', 'det', 'klarlagt', 'att', 'det', 'finns', 'olika', 'omständigheter', 'som', 'ökar', 'risken', 'för', 'att', 'få', 'sjukdomen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
123,"['Men', 'för', 'vissa', 'typer', 'av', 'smärta', 'kan', 'det', 'spela', 'en', 'viss', 'roll', 'vilken', 'typ', 'av', 'värkmedicin', 'man', 'väljer.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O']"
124,"['Dessa', 'mediciner', 'lindrar', 'egentligen', 'inte', 'smärtan', ',', 'men', 'gör', 'det', 'lättare', 'att', 'klara', 'av', 'behandlingen.']","['O', 'B-drug', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
125,"['Nysningar', 'och', 'nästäppa', 'kan', 'ofta', 'dämpas', 'av', 'nässprej', ',', 'kliande', 'och', 'svullna', 'ögon', 'går', 'att', 'behandla', 'med', 'ögondroppar', '.']","['O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
126,"['Vilken', 'allergibehandling', 'som', 'passar', 'bäst', 'är', 'olika', 'från', 'person', 'till', 'person', 'och', 'man', 'kan', 'behöva', 'pröva', 'sig', 'fram.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
127,"['Ibland', 'finns', 'en', 'särskild', 'sjuksköterska', 'kopplad', 'till', 'ett', 'team', 'i', 'kommunen', 'som', 'sköter', 'omsorgen.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
128,"['Det', 'är', 'också', 'viktigt', 'att', 'dricka', 'tillräckligt', 'med', 'vätska.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,"['När', 'man', 'har', 'en', 'infektion', 'i', 'kroppen', '}', ',', 'eller', 'om', '{', 'vävnaden', 'är', 'skadad', ',', 'bildas', 'olika', 'ämnen', 'som', 'kan', 'leda', 'till', 'smärta', 'och', 'feber', ',', 'bland', 'annat', 'så', 'kallade', 'prostaglandiner.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'B-disorder', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-bodypart', 'O', 'O', 'O', 'O', 'O']"
130,"['Det', 'är', 'en', 'ovanlig', 'sjukdom', 'som', 'bland', 'annat', 'kan', 'leda', 'till', 'allvarlig', 'hjärnskada', '.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
131,"['Då', 'kan', 'det', 'vara', 'bra', 'att', 'pröva', 'att', 'kombinera', 'kortison', 'med', 'andra', 'läkemedel.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
132,"['Antihistaminer', 'kan', 'ibland', 'också', 'lindra', 'oro,', 'ångest', 'och', 'svår', 'yrsel', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
133,"['Därför', 'är', 'det', 'viktigt', 'att', 'vara', 'aktsam', 'om', 'huden', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O']"
134,"['Du', 'kan', 'till', 'exempel', 'använda', 'stödord', 'för', 'att', 'komma', 'ihåg', 'vad', 'du', 'har', 'lärt', 'dig.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,"['Det', 'kan', 'då', 'märkas', 'genom', 'att', 'man', 'plötsligt', 'försämras', 'i', 'funktioner', 'som', 'man', 'brukar', 'klara', 'av', 'och', 'verkar', 'mer', 'förvirrad', 'än', 'tidigare.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
136,"['Om', 'man', 'har,', 'eller', 'har', 'haft,', 'magsår', 'ska', 'man', 'välja', 'en', 'värkmedicin', 'som', 'innehåller', 'paracetamol', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'B-drug', 'O']"
137,"['Alla', 'receptfria', 'smärtlindrande', 'läkemedel', 'kan', 'användas', 'vid', 'huvudvärk', '.']","['O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-disorder', 'O']"
138,"['Cox-hämmare', 'kan', 'göra', 'det', 'svårare', 'för', 'vissa', 'kvinnor', 'att', 'bli', 'gravida', 'under', 'tiden', 'som', 'de', 'använder', 'medicinen', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
139,"['Medellivslängden', 'för', 'kvinnor', 'är', 'idag', '83', 'år', 'och', 'för', 'män', '79', 'år.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
140,"['Det', 'kan', 'vara', 'bra', 'att', 'veta', 'så', 'att', 'man', 'inte', 'av', 'misstag', 'använder', 'flera', 'mediciner', 'som', 'innehåller', 'samma', 'verksamma', 'ämne,', 'eftersom', 'man', 'då', 'kan', 'få', 'i', 'sig', 'för', 'mycket', 'av', 'ämnet.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,"['Att', 'promenera', '30', 'minuter', 'några', 'gånger', 'i', 'veckan', 'ger', 'även', 'det', 'resultat.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['Flickor', 'i', '11–12-årsåldern', 'erbjuds', 'kostnadsfri', 'vaccination', 'i', 'skolan.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
143,"['Om', 'man', 'fått', 'astma', 'eller', 'allergiska', 'besvär', 'av', 'acetylsalicylsyra', 'eller', 'av', 'andra', 'cox-hämmare', 'ska', 'man', 'aldrig', 'använda', 'cox-hämmare', 'i', 'någon', 'form.']","['O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-drug', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
144,"['Små', 'barn', 'får', 'sprutan', 'i', 'låret', '}', 'och', 'äldre', 'barn', 'får', 'den', 'i', '{', 'överarmen', '.']","['O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
145,"['Även', 'för', 'vuxna', 'som', 'har', 'migrän', 'och', 'samtidigt', 'mår', 'illa', 'och', 'kanske', 'kräks', 'är', 'stolpiller', 'ett', 'bra', 'alternativ.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
146,"['Om', 'man', 'känner', 'sig', 'osäker', 'kan', 'man', 'rådgöra', 'med', 'läkare', 'eller', 'barnmorska.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
147,"['Tillsammans', 'med', 'fysisk', 'aktivitet', 'kan', 'det', 'minska', 'risken', 'för', 'benskörhet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
148,"['Om', 'barn', 'vaccineras', 'med', 'ett', 'så', 'kallat', 'BCG-vaccin', 'kan', 'det', 'ge', 'ett', 'skydd', 'mot', 'den', 'allvarligare', 'formen', 'av', 'tuberkulos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
149,"['Antihistamin', 'i', 'form', 'av', 'ögondroppar', 'är', 'ett', 'bra', 'alternativ', 'om', 'man', 'mest', 'har', 'besvär', 'från', 'ögonen', '.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O']"
150,"['Om', 'man', 'har', 'en', 'kraftig', 'allergi', 'och', 'antihistamin', 'inte', 'lindrar', 'besvären,', 'kan', 'man', 'behöva', 'ett', 'annat', 'läkemedel', 'samtidigt.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
151,"['Du', 'kan', 'också', 'be', 'att', 'få', 'informationen', 'nedskriven', 'så', 'att', 'du', 'kan', 'läsa', 'den', 'i', 'lugn', 'och', 'ro.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
152,"['Om', 'man', 'använder', 'nässprej', 'eller', 'näspulver', 'med', 'kortison', 'dämpas', 'den', 'allergiska', 'inflammationen', 'i', 'näsans', 'slemhinna', '.']","['O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'B-bodypart', 'I-bodypart', 'O']"
153,"['Det', 'är', 'en', 'person', 'som', 'bland', 'annat', 'hjälper', 'till', 'med', 'att', 'samordna', 'vården.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
154,"['Om', 'man', 'har', 'astma', 'kan', 'man', 'använda', 'kortison', 'som', 'pulver', 'eller', 'vätska', 'som', 'man', 'andas', 'in', 'med', 'hjälp', 'av', 'ett', 'särskilt', 'hjälpmedel,', 'en', 'så', 'kallad', 'inhalator.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
155,"['En', 'distriktssköterska', 'eller', 'sjuksköterska', 'har', 'tillsammans', 'med', 'kommunens', 'arbetsledare', 'för', 'hemtjänsten', 'ansvar', 'för', 'vårdplanen', 'och', 'att', 'den', 'som', 'är', 'sjuk', 'får', 'den', 'hjälp', 'som', 'behövs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
156,"['Alla', 'smärtstillande', 'mediciner', 'är', 'inte', 'lämpliga', 'i', 'alla', 'situationer', 'i', 'livet.']","['O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
157,"['Vid', '80', 'års', 'ålder,', 'och', 'vid', 'ett', 'normalt', 'åldrande,', 'är', 'njurarnas', 'funktion', 'nedsatt', 'till', 'ungefär', 'hälften', 'av', 'den', 'ursprungliga', 'förmågan.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
158,"['De', 'allra', 'yngsta', 'barnen', 'har', 'sällan', 'besvär', 'av', 'pollen', 'eftersom', 'pollenallergi', 'tar', 'några', 'år', 'att', 'utveckla.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
159,"['Minskad', 'aptit', ',', 'tandproblem', 'eller', 'sjukdom', 'kan', 'göra', 'det', 'svårt', 'att', 'få', 'i', 'sig', 'tillräckligt', 'med', 'energi.']","['B-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['Om', 'man', 'har', 'allergiska', 'besvär', 'från', 'ögonen', 'eller', 'näsan', 'kan', 'man', 'använda', 'receptfria', 'ögondroppar', 'eller', 'nässpray', 'mot', 'allergi', 'som', 'innehåller', 'det', 'verksamma', 'ämnet', 'levokabastin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
161,"['Det', 'tar', 'längre', 'tid', 'för', 'sår', 'att', 'läka.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O']"
162,"['Även', 'det', 'omvända', 'kan', 'gälla', 'och', 'barn', 'känner', 'ofta', 'på', 'sig', 'om', 'föräldern', 'är', 'orolig.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
163,"['Det', 'är', 'också', 'lättare', 'att', 'dosera', 'flytande', 'medicin', 'än', 'att', 'dela', 'på', 'tabletter.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O']"
164,"['De', 'mängder', 'man', 'kan', 'behöva', 'under', 'en', 'kortvarig', 'behandling', 'om', 'man', 'har', 'kraftig', 'pollenallergi', 'är', 'däremot', 'inte', 'skadliga.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O']"
165,"['Flickor', 'i', '11–12-årsåldern', 'erbjuds', 'kostnadsfri', 'vaccination', 'i', 'skolan.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
166,"['Sjukdomen', 'är', 'däremot', 'vanlig', 'i', 'många', 'utvecklingsländer', 'och', 'den', 'finns', 'i', 'flera', 'östeuropeiska', 'länder.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
167,"['En', 'annan', 'reaktion', 'kan', 'vara', 'att', 'barnet', 'får', 'utslag', 'som', 'inte', 'är', 'smittsamma.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
168,"['Exakt', 'hur', 'dessa', 'mekanismer', 'hänger', 'ihop', 'är', 'ännu', 'inte', 'klarlagt,', 'men', 'forskning', 'har', 'visat', 'att', 'beta-amyloid', 'kan', 'bidra', 'till', 'förändringen', 'av', 'neurofibrillerna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O']"
169,"['Under', 'de', 'tre', 'sista', 'månaderna', 'ska', 'de', 'inte', 'användas', 'alls.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
170,"['Minnesfunktioner,', 'tankefunktioner,', 'syn-,', 'språk-', 'och', 'känselfunktioner', 'testas.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
171,"['Det', 'innebär', 'att', 'andelen', 'fett', 'ökar', 'procentuellt', 'vid', 'stigande', 'ålder.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
172,"['Den', 'andra', 'är', 'så', 'kallade', 'cox-hämmare', '.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
