,X,Y
81,"['The', 'most', 'as', 'have', 'Alzheimer&#39;s', 'disease', 'may', 'cared', 'for', 'in', 'the', 'home.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
82,"['Sometimes', 'may', 'the', 'help', 'to', 'only', 'rinse', 'and', 'clear', 'the', 'nose', 'from', 'pollen', 'and', 'Other', 'annoying', 'substances.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O']"
83,"['The', 'exists', 'many', 'way', 'to', 'compensate', 'one', 'badly', 'memory.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
84,"['With', 'increased', 'age', 'becomes', 'the', 'blood', 'vessels', 'stiffer', 'and', 'the', 'blood', 'pressure', 'becomes', 'Often', 'higher.']","['O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
85,"['The', 'municipality&#39;s', 'aid', 'assessor', 'makes', 'one', 'investigation', 'if', 'which', 'needs', 'as', 'exists', 'and', 'understand', 'decision', 'from', 'them.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
86,"['IN', 'some', 'countries', 'where', 'general', 'vaccination', 'is', 'missing', 'is', 'red', 'dog', 'still', 'common.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O']"
87,"['When', 'MAN', 'is', 'allergic', 'exists', 'special', 'substances', 'in', 'the', 'blood', 'and', 'in', 'the', 'mucous', 'membranes', ',', 'so', 'called', 'antibodies', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'B-drug', 'O']"
88,"['One', 'particularly', 'accommodation', 'may', 'be', 'one', 'service', 'house', 'or', 'nursing', 'home.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
89,"['If', 'you', 'tells', 'if', 'concern', 'and', 'problem', 'in', 'time,', 'may', 'you', 'get', 'help', 'before', 'the', 'situation', 'becomes', 'more', 'difficult', 'to', 'manage.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
90,"['All', 'eats', 'commonly', 'and', 'may', 'participate', 'in', 'various', 'activities', 'from', 'the', 'own', 'the', 'conditions.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
91,"['Many', 'pain', 'medication', 'resembles', 'each', 'other,', 'which', 'makes', 'to', 'the', 'total', 'the', 'dose', 'may', 'Become', 'for', 'high.']","['O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,"['Dementia', 'implies', 'to', 'MAN', 'on', 'various', 'way', 'may', 'difficult', 'to', 'Remember', 'and', 'to', 'interpret', 'its', 'environment.']","['B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
93,"['You', 'as', 'have', 'Alzheimer&#39;s', 'disease', 'requires,', 'as', 'well', 'as', 'yours', 'relatives,', 'get', 'information', 'and', 'knowledge', 'if', 'the', 'disease', 'and', 'which', 'consequences', 'the', 'may', 'in', 'various', 'stages.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
94,"['The', 'comes', 'in', 'so', 'case', 'between', 'six', 'and', 'fourteen', 'days', 'after', 'the', 'vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
95,"['If', 'MAN', 'have', 'got', 'calming', 'average', 'may', 'MAN', 'not', 'drive', 'car', 'the', 'nearest', 'the', 'day.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,"['If', 'MAN', 'is', 'uncertain', 'may', 'the', 'be', 'Good', 'to', 'question', 'if', 'advice', 'on', 'one', 'pharmacy', 'or', 'visit', 'one', 'Doctor.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
97,"['One', 'treatment', 'with', 'cortisone', 'tablets', 'makes', 'to', 'the', 'allergic', 'the', 'trouble', 'alleviated.']","['O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
98,"['MAN', 'will', 'be', 'very', 'carefully', 'with', 'to', 'give', 'Right', 'dose.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,"['When', 'the', 'child', 'become', 'older,', 'most', 'often', 'over', 'one', 'year,', 'may', 'the', 'fear', 'for', 'the', 'syringe', 'do', 'to', 'the', 'experiences', 'one', 'discomfort', 'before', 'the', 'vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
100,"['The', 'is', 'important', 'to', 'take', 'ready', 'on', 'What', 'the', 'trouble', 'depend', 'on', 'since', 'the', 'may', 'have', 'reasons', 'as', 'goes', 'to', 'treat,', 'to', 'example', 'Depression', 'or', 'for', 'low', 'metabolism', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
101,"['If', 'MAN', 'may', 'increased', 'trouble', 'with', 'asthma', 'during', 'pollen', 'season', 'may', 'MAN', 'discuss', 'allergy', 'vaccination', 'with', 'one', 'Doctor.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
102,"['Also', 'if', 'one', 'part', 'health', 'problems', 'may', 'depend', 'on', 'environment', 'and', 'habits', 'from', 'earlier', 'the', 'spoon', 'in', 'life,', 'may', 'you', 'also', 'at', 'high', 'age', 'affect', 'your', 'health', 'on', 'many', 'way.']","['O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103,"['IN', 'Sweden', 'is', 'mumps', 'unusual', 'since', 'vaccination', 'against', 'mumps', 'was', 'introduced', '1982', 'in', 'the', 'general', 'the', 'vaccination', 'program', 'for', 'children.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
104,"['The', 'treatment', 'makes', 'to', 'MAN', 'becomes', 'calmer', 'and', 'feel', 'one', 'more', 'relaxed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
105,"['Cortisone', 'tablets', 'takes', 'MAN', 'on', 'the', 'morning', 'a', 'few', 'days', 'in', 'row', 'when', 'MAN', 'know', 'to', 'MAN', 'the', 'exists', 'very', 'pollen', 'in', 'the', 'air', 'and', 'MAN', 'have', 'difficult', 'allergic', 'trouble.']","['B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
106,"['One', 'for', 'high', 'dose', 'increases', 'the', 'risk', 'for', 'side', 'effects', 'and', 'may', 'to', 'and', 'with', 'be', 'dangerous.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
107,"['The', 'have', 'despite', 'his', 'name', 'nothing', 'to', 'do', 'with', 'the', 'virus', 'as', 'causes', 'common', 'influenza', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
108,"['Anesthesia', 'at', 'dental', 'care', 'implies', 'to', 'one', 'tooth', 'or', 'one', 'place', 'in', 'the', 'mouth', 'is', 'done', 'insensitive', 'for', 'pain', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
109,"['One', 'part', 'may', 'be', 'inappropriate', 'if', 'MAN', 'have', 'some', 'diseases', 'or', 'takes', 'some', 'drug', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-drug', 'O']"
110,"['The', 'is', 'most', 'often', 'one', 'pediatrician', 'as', 'takes', 'position', 'to', 'if', 'one', 'such', 'treatment', 'of', 'children', 'is', 'necessary.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
111,"['But', 'Often', 'may', 'of', 'the', 'body', 'organ', 'still', 'work', 'well', 'also', 'in', 'high', 'age.']","['O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['Because', 'may', 'MAN', 'use', 'cox', 'inhibitor', 'if', 'MAN', 'have', 'temporary', 'trouble', 'with', 'both', 'inflammation', 'and', 'pain', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O']"
113,"['If', 'MAN', 'have', 'asthma', 'may', 'MAN', 'also', 'use', 'chromones', 'as', 'powder', 'or', 'liquid,', 'as', 'MAN', 'breathe', 'in', 'with', 'help', 'of', 'one', 'particularly', 'aid,', 'one', 'so', 'called', 'inhaler.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,"['The', 'may', 'to', 'example', 'be', 'to', 'the', 'child', 'have', 'one', 'ongoing', 'infection', 'so', 'to', 'MAN', 'will', 'wait.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
115,"['Treat', 'eyes', 'or', 'nose', 'or', 'whole', 'the', 'body']","['O', 'B-bodypart', 'O', 'B-bodypart', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart']"
116,"['The', 'fee', 'for', 'the', 'help', 'you', 'may', 'get', 'varies', 'from', 'municipality', 'to', 'municipality.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
117,"['The', 'may', 'lead', 'to', 'to', 'you', 'may', 'inferior', 'memory', 'or', 'Other', 'health', 'problems', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
118,"['Other', 'reasons', 'may', 'be', 'changes', 'in', 'life,', 'to', 'example', 'change', 'of', 'residence.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
119,"['The', 'heart', 'becomes', 'less', 'stretchable', 'and', 'its', 'ability', 'to', 'pumpkin', 'around', 'the', 'blood', 'in', 'the', 'body', 'reduces,', 'which', 'noticeable', 'at', 'effort.']","['B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O']"
120,"['From', '6', 'months', 'age', 'may', 'MAN', 'give', 'ibuprofen', 'in', 'liquid', 'form', 'or', 'as', 'suppositories', 'during', 'at', 'most', '3', 'days,', 'if', 'not', 'one', 'Doctor', 'have', 'prescribed', 'Other.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
121,"['Also', 'people', 'as', 'smoked', 'long', 'may', 'feel', 'considerably', 'better', 'if', 'the', 'ends', 'smoke.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,"['However', 'is', 'the', 'clarified', 'to', 'the', 'exists', 'various', 'circumstances', 'as', 'increases', 'the', 'risk', 'for', 'to', 'get', 'the', 'disease', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
123,"['But', 'for', 'some', 'types', 'of', 'pain', 'may', 'the', 'play', 'one', 'certain', 'role', 'which', 'type', 'of', 'pain', 'medication', 'MAN', 'chooses.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O']"
124,"['These', 'medications', 'relieves', 'actually', 'not', 'the', 'pain', ',', 'but', 'makes', 'the', 'lighter', 'to', 'done', 'of', 'the', 'treatment.']","['O', 'B-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
125,"['Sneezing', 'and', 'nasal', 'congestion', 'may', 'Often', 'is', 'dampened', 'of', 'nasal', 'spray', ',', 'itchy', 'and', 'swollen', 'eyes', 'goes', 'to', 'treat', 'with', 'eye', 'drops', '.']","['O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O']"
126,"['Which', 'allergy', 'treatment', 'as', 'fits', 'best', 'is', 'various', 'from', 'person', 'to', 'person', 'and', 'MAN', 'may', 'need', 'try', 'one', 'forward.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
127,"['Sometimes', 'exists', 'one', 'special', 'nurse', 'connected', 'to', 'one', 'team', 'in', 'the', 'municipality', 'as', 'cares', 'the', 'care.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
128,"['The', 'is', 'also', 'important', 'to', 'drink', 'enough', 'with', 'liquid.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,"['When', 'MAN', 'have', 'one', 'infection', 'in', 'the', 'body', ',', 'or', 'if', 'the', 'tissue', 'is', 'injured', ',', 'is', 'formed', 'various', 'substances', 'as', 'may', 'lead', 'to', 'pain', 'and', 'fever', ',', 'among', 'Other', 'so', 'called', 'prostaglandins.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
130,"['The', 'is', 'one', 'unusual', 'disease', 'as', 'among', 'Other', 'may', 'lead', 'to', 'serious', 'brain', 'injury', '.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O']"
131,"['Then', 'may', 'the', 'be', 'Good', 'to', 'try', 'to', 'combine', 'cortisone', 'with', 'Other', 'drug.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
132,"['Antihistamines', 'may', 'sometimes', 'also', 'relieve', 'concern,', 'anxiety', 'and', 'difficult', 'dizziness', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
133,"['Because', 'is', 'the', 'important', 'to', 'be', 'careful', 'if', 'the', 'skin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O']"
134,"['You', 'may', 'to', 'example', 'use', 'key', 'words', 'for', 'to', 'come', 'remember', 'What', 'you', 'have', 'learned', 'you.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,"['The', 'may', 'then', 'be', 'noticed', 'through', 'to', 'MAN', 'suddenly', 'deteriorate', 'in', 'functions', 'as', 'MAN', 'usually', 'done', 'of', 'and', 'seems', 'more', 'confused', 'than', 'earlier.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
136,"['If', 'MAN', 'have,', 'or', 'have', 'had,', 'gastric', 'ulcer', 'will', 'MAN', 'select', 'one', 'pain', 'medication', 'as', 'contains', 'paracetamol', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'B-drug', 'O']"
137,"['All', 'non-prescription', 'pain', 'relief', 'drug', 'may', 'be', 'used', 'at', 'headache', '.']","['O', 'O', 'B-drug', 'I-drug', 'I-drug', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
138,"['Cox', 'inhibitor', 'may', 'do', 'the', 'more', 'difficult', 'for', 'some', 'women', 'to', 'Become', 'pregnant', 'during', 'the', 'time', 'as', 'the', 'uses', 'the', 'medicine', '.']","['B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O']"
139,"['The', 'average', 'lifespan', 'for', 'women', 'is', 'today', '83', 'year', 'and', 'for', 'men', '79', 'year.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
140,"['The', 'may', 'be', 'Good', 'to', 'Know', 'so', 'to', 'MAN', 'not', 'of', 'mistake', 'uses', 'several', 'medications', 'as', 'contains', 'same', 'active', 'subject,', 'since', 'MAN', 'then', 'may', 'get', 'in', 'one', 'for', 'very', 'of', 'the', 'subject.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,"['To', 'walk', '30', 'minutes', 'a', 'few', 'times', 'in', 'the', 'week', 'gives', 'also', 'the', 'results.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['Girls', 'in', '11–12', 'years', 'old', 'is', 'offered', 'free', 'vaccination', 'in', 'school.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
143,"['If', 'MAN', 'got', 'asthma', 'or', 'allergic', 'trouble', 'of', 'acetylsalicylic', 'acid', 'or', 'of', 'Other', 'cox', 'inhibitor', 'will', 'MAN', 'Never', 'use', 'cox', 'inhibitor', 'in', 'someone', 'form.']","['O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O']"
144,"['Small', 'children', 'may', 'the', 'syringe', 'in', 'the', 'thigh', 'and', 'older', 'children', 'may', 'the', 'in', 'the', 'upper', 'arm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
145,"['Also', 'for', 'adults', 'as', 'have', 'migraine', 'and', 'at', 'the', 'same', 'time', 'feel', 'badly', 'and', 'perhaps', 'vomit', 'is', 'suppositories', 'one', 'Good', 'alternative.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
146,"['If', 'MAN', 'feel', 'one', 'uncertain', 'may', 'MAN', 'advise', 'with', 'Doctor', 'or', 'midwife.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
147,"['Together', 'with', 'physical', 'activity', 'may', 'the', 'reduce', 'the', 'risk', 'for', 'osteoporosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
148,"['If', 'children', 'be', 'vaccinated', 'with', 'one', 'so', 'called', 'BCG', 'vaccine', 'may', 'the', 'give', 'one', 'protection', 'against', 'the', 'more', 'serious', 'the', 'form', 'of', 'tuberculosis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
149,"['Antihistamine', 'in', 'form', 'of', 'eye', 'drops', 'is', 'one', 'Good', 'alternative', 'if', 'MAN', 'most', 'have', 'trouble', 'from', 'the', 'eyes', '.']","['O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'O']"
150,"['If', 'MAN', 'have', 'one', 'strong', 'allergy', 'and', 'antihistamine', 'not', 'relieves', 'trouble,', 'may', 'MAN', 'need', 'one', 'Other', 'drug', 'at', 'the', 'same', 'time.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
151,"['You', 'may', 'also', 'ask', 'to', 'get', 'the', 'information', 'written', 'down', 'so', 'to', 'you', 'may', 'read', 'the', 'in', 'quiet', 'and', 'tranquility']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
152,"['If', 'MAN', 'uses', 'nasal', 'spray', 'or', 'nasal', 'powder', 'with', 'cortisone', 'is', 'dampened', 'the', 'allergic', 'the', 'inflammation', 'in', 'of', 'the', 'nose', 'mucous', 'membrane', '.']","['O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-drug', 'I-drug', 'O', 'B-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
153,"['The', 'is', 'one', 'person', 'as', 'among', 'Other', 'helps', 'to', 'with', 'to', 'coordinate', 'care.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
154,"['If', 'MAN', 'have', 'asthma', 'may', 'MAN', 'use', 'cortisone', 'as', 'powder', 'or', 'liquid', 'as', 'MAN', 'breathe', 'in', 'with', 'help', 'of', 'one', 'particularly', 'aid,', 'one', 'so', 'called', 'inhaler.']","['O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
155,"['One', 'district', 'nurse', 'or', 'nurse', 'have', 'together', 'with', 'of', 'the', 'municipality', 'supervisor', 'for', 'the', 'home', 'service', 'responsibility', 'for', 'the', 'care', 'plan', 'and', 'to', 'the', 'as', 'is', 'ill', 'may', 'the', 'help', 'as', 'is', 'needed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
156,"['All', 'pain', 'reliever', 'medications', 'is', 'not', 'suitable', 'in', 'all', 'situations', 'in', 'life.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
157,"['At', '80', 'year', 'age,', 'and', 'at', 'one', 'normally', 'aging,', 'is', 'of', 'the', 'kidneys', 'feature', 'reduced', 'to', 'approximately', 'half', 'of', 'the', 'original', 'the', 'ability.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
158,"['The', 'very', 'youngest', 'the', 'children', 'have', 'rarely', 'trouble', 'of', 'pollen', 'since', 'pollen', 'allergy', 'takes', 'a', 'few', 'year', 'to', 'develop.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
159,"['Reduced', 'appetite', ',', 'dental', 'problems', 'or', 'disease', 'may', 'do', 'the', 'difficult', 'to', 'get', 'in', 'one', 'enough', 'with', 'energy.']","['B-disorder', 'I-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['If', 'MAN', 'have', 'allergic', 'trouble', 'from', 'the', 'eyes', 'or', 'the', 'nose', 'may', 'MAN', 'use', 'non-prescription', 'eye', 'drops', 'or', 'nose', 'spray', 'against', 'allergy', 'as', 'contains', 'the', 'active', 'the', 'subject', 'levocabastine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O']"
161,"['The', 'takes', 'longer', 'time', 'for', 'wound', 'to', 'heal.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O']"
162,"['Also', 'the', 'reverse', 'may', 'apply', 'and', 'children', 'feel', 'Often', 'on', 'one', 'if', 'the', 'parent', 'is', 'worried.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
163,"['The', 'is', 'also', 'lighter', 'to', 'dose', 'liquid', 'medicine', 'than', 'to', 'share', 'on', 'tablets.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O']"
