,X,Y
91,"['Many', 'pain medication', 'are', 'similar,', 'which', 'means', 'that', 'the', 'total', 'dose', 'may', 'be', 'too', 'high.']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
92,"['Dementia', 'means', 'that', 'in', 'various', 'ways', 'it', 'becomes', 'difficult', 'to', 'remember', 'and', 'interpret', 'your', 'surroundings.']","['B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
93,"['You', 'who', 'have', 'Alzheimer&#39;s', 'disease', 'need,', 'like', 'your', 'relatives,', 'to', 'get', 'information', 'and', 'knowledge', 'about', 'the disease', 'and', 'what', 'consequences', 'it', 'has', 'in', 'different', 'stages.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
94,"['In', 'that', 'case,', 'they', 'arrive', 'between', 'six', 'and', 'fourteen', 'days', 'after', 'the', 'vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
95,"['If', 'you', 'have', 'received', 'calming', 'X95-5,', 'you', 'must', 'not', 'drive', 'for', 'the', 'next', '24', 'hours.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
96,"['If', 'you', 'are', 'unsure,', 'it', 'can', 'be', 'good', 'to', 'ask', 'for', 'advice', 'at', 'a', 'pharmacy', 'or', 'visit', 'a', 'doctor.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
97,"['A', 'treatment', 'with', 'cortisone tablets', 'relieves', 'the', 'allergic', 'symptoms.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O']"
98,"['One', 'must', 'be', 'very', 'careful', 'to', 'give', 'the', 'correct', 'dose.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
99,"['When', 'the', 'child', 'is', 'older,', 'usually', 'over', 'a', 'year,', 'the', 'fear', 'of', 'the', 'injection', 'can', 'cause', 'them', 'to', 'experience', 'discomfort', 'before', 'the', 'vaccination.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
100,"['It', 'is', 'important', 'to', 'find', 'out', 'what', 'causes', 'the trouble', 'because', 'they', 'may', 'have', 'treatable', 'causes,', 'such', 'as', 'Depression', 'or', 'for', 'low', 'metabolism', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
101,"['If', 'you', 'have', 'increased', 'problems', 'with', 'asthma', 'during', 'the', 'pollen', 'season,', 'you', 'can', 'discuss', 'allergy', 'vaccination', 'with', 'a', 'doctor.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
102,"['Although', 'some', 'health problems', 'may', 'be', 'due', 'to', 'environment', 'and', 'habits', 'from', 'earlier', 'stages', 'of', 'life,', 'even', 'in', 'old', 'age', 'you', 'can', 'affect', 'your', 'health', 'in', 'many', 'ways.']","['O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
103,"['In', 'Sweden,', 'mumps', 'is', 'unusual', 'since', 'vaccination', 'against', 'mumps', 'was', 'introduced', 'in', '1982', 'in', 'the', 'general', 'vaccination', 'program', 'for', 'children.']","['O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
104,"['The', 'treatment', 'makes', 'you', 'calmer', 'and', 'feel', 'more', 'relaxed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
105,"['Cortisone tablets', 'is', 'taken', 'in', 'the', 'morning', 'a', 'few', 'days', 'in', 'a', 'row', 'when', 'you', 'know', 'that', 'there', 'is', 'a', 'lot', 'of', 'pollen', 'in', 'the', 'air', 'and', 'you', 'have', 'severe', 'allergic', 'symptoms.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
106,"['Too', 'high', 'a', 'dose', 'increases', 'the', 'risk', 'of', 'side effects', 'and', 'can', 'even', 'be', 'dangerous.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
107,"['Despite', 'its', 'name,', 'it', 'has', 'nothing', 'to', 'do', 'with', 'the', 'virus', 'that', 'causes', 'common', 'X107-14.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
108,"['Anesthesia', 'in', 'dentistry', 'means', 'that', 'a', 'tooth', '}', 'or', '{', 'one', 'place', 'in', 'the mouth', 'is', 'rendered', 'insensitive', 'to', 'pain', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
109,"['Some', 'may', 'be', 'unsuitable', 'if', 'you', 'have', 'certain', 'diseases', 'or', 'take', 'certain', 'X109-13.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O']"
110,"['It', 'is', 'usually', 'a', 'pediatrician', 'who', 'decides', 'whether', 'such', 'treatment', 'of', 'children', 'is', 'necessary.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
111,"['But', 'often', 'of the body', 'organ', 'can', 'still', 'work', 'well', 'even', 'in', 'old', 'age.']","['O', 'O', 'B-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['Therefore,', 'you', 'can', 'use', 'cox inhibitor', 'if', 'you', 'have', 'temporary', 'problems', 'with', 'both', 'inflammation', 'and', 'X112-14.']","['O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O']"
113,"['If', 'you', 'have', 'X113-3,', 'you', 'can', 'also', 'use', 'chromones', 'as', 'a', 'powder', 'or', 'liquid,', 'which', 'you', 'inhale', 'with', 'the', 'help', 'of', 'a', 'special', 'aid,', 'a', 'so-called', 'inhaler.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
114,"['It', 'could', 'be,', 'for', 'example,', 'that', 'the', 'child', 'has', 'an', 'ongoing', 'infection', 'so', 'you', 'have', 'to', 'wait.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
115,"['Treat', 'eyes', '}', 'or', '{', 'nose', '}', 'or', '{', 'whole', 'the body']","['O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart']"
116,"['The', 'fee', 'for', 'the', 'help', 'you', 'can', 'get', 'varies', 'from', 'municipality', 'to', 'municipality.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
117,"['It', 'may', 'lead', 'to', 'you', 'getting', 'worse', 'memory', 'or', 'other', 'health problems', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
118,"['Other', 'reasons', 'can', 'be', 'changes', 'in', 'life,', 'for', 'example', 'a', 'change', 'of', 'residence.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
119,"['The heart', '}', 'becomes', 'less', 'stretchable', 'and', 'its', 'ability', 'to', 'pumpkin', 'around', 'the blood', 'in', '{', 'the body', 'decreases,', 'which', 'is', 'noticeable', 'at', 'effort.']","['B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O']"
120,"['From', 'the', 'age', 'of', '6', 'months,', 'you', 'can', 'give', 'ibuprofen', 'in', 'liquid', 'form', 'or', 'as', 'a', 'suppository', 'for', 'a', 'maximum', 'of', '3', 'days,', 'unless', 'a', 'doctor', 'has', 'prescribed', 'otherwise.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
121,"['Even', 'people', 'who', 'have', 'smoked', 'for', 'a', 'long', 'time', 'can', 'feel', 'significantly', 'better', 'if', 'they', 'stop', 'smoking.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,"['However,', 'it', 'is', 'clear', 'that', 'there', 'are', 'various', 'circumstances', 'that', 'increase', 'the', 'risk', 'of', 'getting', 'X122-15.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
123,"['However,', 'for', 'certain', 'types', 'of', 'pain,', 'the', 'type', 'of', 'pain medication', 'chosen', 'may', 'play', 'a', 'role.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O']"
124,"['These', 'medications', 'don&#39;t', 'really', 'relieve', 'X124-5,', 'but', 'make', 'it', 'easier', 'to', 'cope', 'with', 'the', 'treatment.']","['O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
125,"['Sneezing', 'and', 'nasal congestion', 'can', 'often', 'be', 'suppressed', 'by', 'X125-7,', 'itching', 'and', 'swollen', 'eyes', 'can', 'be', 'treated', 'with', 'X125-17.']","['O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O']"
126,"['Which', 'allergy', 'treatment', 'is', 'best', 'suited', 'varies', 'from', 'person', 'to', 'person', 'and', 'you', 'may', 'have', 'to', 'experiment.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
127,"['Sometimes', 'there', 'is', 'a', 'special', 'nurse', 'connected', 'to', 'a', 'team', 'in', 'the', 'municipality', 'that', 'handles', 'the', 'care.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
128,"['It', 'is', 'also', 'important', 'to', 'drink', 'enough', 'fluids.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
129,"['When', 'you', 'have', 'an', 'infection', 'in', 'the body', '}', ',', 'or', 'if', '{', 'the tissue', 'is', 'injured', ',', 'different', 'substances', 'are', 'formed', 'which', 'can', 'lead', 'to', 'pain', 'and', 'fever', 'X129-26,', 'among', 'other', 'things,', 'so-called', 'prostaglandins.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O', 'B-disorder', 'I-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
130,"['It', 'is', 'an', 'unusual', 'disease', 'which,', 'among', 'other', 'things,', 'can', 'lead', 'to', 'serious', 'X130-12.']","['O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O']"
131,"['Then', 'it', 'might', 'be', 'good', 'to', 'try', 'combining', 'cortisone', 'with', 'other', 'drugs.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
132,"['Antihistamines', 'can', 'sometimes', 'also', 'relieve', 'worry,', 'anxiety', 'and', 'difficult', 'dizziness', '.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O']"
133,"['Therefore,', 'it', 'is', 'important', 'to', 'be', 'careful', 'about', 'X133-8.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
134,"['For', 'example,', 'you', 'can', 'use', 'supporting', 'words', 'to', 'remember', 'what', 'you', 'have', 'learned.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
135,"['It', 'can', 'then', 'be', 'noticed', 'by', 'the', 'fact', 'that', 'you', 'suddenly', 'deteriorate', 'in', 'functions', 'that', 'you', 'usually', 'manage', 'and', 'seem', 'more', 'confused', 'than', 'before.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
136,"['If', 'you', 'have,', 'or', 'have', 'had,', 'X136-6,', 'you', 'should', 'choose', 'an', 'pain medication', 'that', 'contains', 'X136-14.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
137,"['All', 'non-prescription', 'pain relief', 'drug', 'can', 'be', 'used', 'with', 'X137-7.']","['O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O', 'O']"
138,"['Cox inhibitor', 'may', 'make', 'it', 'more', 'difficult', 'for', 'some', 'women', 'to', 'get', 'pregnant', 'while', 'using', 'X138-16.']","['B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
139,"['The', 'average', 'life', 'expectancy', 'for', 'women', 'today', 'is', '83', 'years', 'and', 'for', 'men', '79', 'years.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
140,"['It', 'can', 'be', 'good', 'to', 'know', 'so', 'that', 'you', 'do', 'not', 'accidentally', 'use', 'several', 'medications', 'that', 'contain', 'the', 'same', 'active', 'substance,', 'because', 'then', 'you', 'can', 'ingest', 'too', 'much', 'of', 'the', 'substance.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
141,"['Walking', 'for', '30', 'minutes', 'a', 'few', 'times', 'a', 'week', 'also', 'gives', 'results.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['Girls', 'aged', '11–12', 'are', 'offered', 'free', 'vaccination', 'at', 'school.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
143,"['If', 'you', 'received', 'asthma', 'or', 'allergic', 'trouble', 'from', 'acetylsalicylic acid', 'or', 'from', 'other', 'X143-12,', 'you', 'should', 'never', 'use', 'cox inhibitor', 'in', 'any', 'form.']","['O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'I-disorder', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O']"
144,"['Small', 'children', 'receive', 'the', 'syringe', 'in', 'the thigh', '}', 'and', 'older', 'children', 'may', 'the', 'in', '{', 'the upper arm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'I-bodypart', 'O']"
145,"['Also', 'for', 'adults', 'who', 'have', 'migraine', 'and', 'at the same time', 'feel', 'badly', 'and', 'maybe', 'vomit', 'suppositories', 'are', 'a', 'good', 'option.']","['O', 'O', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O']"
146,"['If', 'you', 'feel', 'unsure,', 'you', 'can', 'consult', 'a', 'doctor', 'or', 'midwife.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
147,"['Together', 'with', 'physical', 'activity,', 'it', 'can', 'reduce', 'the', 'risk', 'of', 'X147-9.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
148,"['If', 'children', 'are', 'vaccinated', 'with', 'a', 'so-called', 'X148-7,', 'it', 'can', 'provide', 'protection', 'against', 'the', 'more', 'serious', 'form', 'of', 'X148-18.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
149,"['Antihistamine', 'in', 'the', 'form', 'of', 'eye drops', 'is', 'a', 'good', 'alternative', 'if', 'you', 'mostly', 'have', 'problems', 'from', 'X149-15.']","['O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
150,"['If', 'you', 'have', 'a', 'severe', 'allergy', 'and', 'antihistamine', 'does', 'not', 'relieve', 'the', 'symptoms,', 'you', 'may', 'need', 'another', 'drug', 'at', 'the', 'same', 'time.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
151,"['You', 'can', 'also', 'ask', 'to', 'have', 'the', 'information', 'written', 'down', 'so', 'that', 'you', 'can', 'read', 'it', 'in', 'peace.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
152,"['If', 'you', 'use', 'nasal spray', 'or', 'nasal powder', 'with', 'X152-7,', 'the', 'allergic', 'the inflammation', 'is', 'attenuated', 'in', 'of the nose', 'X152-14.']","['O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'B-disorder', 'I-disorder', 'O', 'O', 'O', 'B-bodypart', 'O']"
153,"['It', 'is', 'a', 'person', 'who,', 'among', 'other', 'things,', 'helps', 'coordinate', 'care.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
154,"['If', 'you', 'have', 'X154-3,', 'you', 'can', 'use', 'cortisone', 'as', 'a', 'powder', 'or', 'liquid', 'that', 'you', 'inhale', 'with', 'the', 'help', 'of', 'a', 'special', 'aid,', 'a', 'so-called', 'inhaler.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
155,"['A', 'district', 'nurse,', 'together', 'with', 'the', 'municipality&#39;s', 'supervisor', 'for', 'home', 'care,', 'is', 'responsible', 'for', 'the', 'care', 'plan', 'and', 'that', 'the', 'person', 'who', 'is', 'ill', 'receives', 'the', 'help', 'that', 'is', 'needed.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
156,"['Not', 'all', 'painkillers', 'medications', 'are', 'suitable', 'for', 'all', 'situations', 'in', 'life.']","['O', 'O', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
157,"['By', 'age', '80,', 'and', 'with', 'normal', 'aging,', 'kidney', 'function', 'is', 'reduced', 'to', 'about', 'half', 'of', 'its', 'original', 'capacity.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
158,"['The', 'very', 'youngest', 'children', 'rarely', 'have', 'problems', 'with', 'pollen', 'because', 'pollen allergy', 'takes', 'a', 'few', 'years', 'to', 'develop.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O']"
159,"['Reduced', 'appetite', ',', 'dental problems', 'or', 'illness', 'can', 'make', 'it', 'difficult', 'to', 'get', 'enough', 'energy.']","['B-disorder', 'I-disorder', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['If', 'you', 'have', 'allergic', 'problems', 'from', 'the', 'eyes', 'or', 'nose,', 'you', 'can', 'use', 'non-prescription', 'eye drops', 'or', 'nose spray', 'against', 'allergies,', 'which', 'contain', 'the', 'active', 'substance', 'X160-23.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'O', 'B-drug', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
161,"['It', 'takes', 'longer', 'for', 'wound', 'to', 'heal.']","['O', 'O', 'O', 'O', 'B-disorder', 'O', 'O']"
162,"['The', 'reverse', 'can', 'also', 'apply', 'and', 'children', 'often', 'feel', 'it', 'if', 'the', 'parent', 'is', 'worried.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
163,"['It', 'is', 'also', 'easier', 'to', 'dose', 'liquid', 'medicine', 'than', 'to', 'split', 'tablets.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-drug', 'I-drug', 'O', 'O', 'O', 'O']"
164,"['However,', 'the', 'amounts', 'you', 'may', 'need', 'during', 'a', 'short-term', 'treatment', 'if', 'you', 'have', 'strong', 'pollen allergy', 'are', 'not', 'harmful.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O']"
165,"['Girls', 'aged', '11–12', 'are', 'offered', 'free', 'vaccination', 'at', 'school.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
166,"['However,', 'the', 'disease', 'is', 'common', 'in', 'many', 'developing', 'countries', 'and', 'it', 'is', 'found', 'in', 'several', 'Eastern', 'European', 'countries.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
167,"['Another', 'reaction', 'may', 'be', 'that', 'the', 'child', 'develops', 'a', 'rash', 'that', 'is', 'not', 'contagious.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
168,"['Exactly', 'how', 'these', 'mechanisms', 'are', 'connected', 'is', 'not', 'yet', 'clear,', 'but', 'research', 'has', 'shown', 'that', 'beta-amyloid', 'can', 'contribute', 'to', 'the', 'change', 'of', 'X168-21.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
169,"['During', 'the', 'last', 'three', 'months,', 'they', 'should', 'not', 'be', 'used', 'at', 'all.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
170,"['Memory', 'functions,', 'thinking', 'functions,', 'visual,', 'language', 'and', 'sensory', 'functions', 'are', 'tested.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
171,"['This', 'means', 'that', 'the', 'percentage', 'of', 'fat', 'increases', 'with', 'increasing', 'age.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
172,"['The', 'other', 'is', 'the', 'so-called', 'X172-5.']","['O', 'O', 'O', 'O', 'O', 'O']"
173,"['The', 'most', 'common', 'is', 'to', 'continue', 'living', 'in', 'one&#39;s', 'home', 'together', 'with', 'a', 'close', 'relative.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
174,"['When', 'cox', 'is', 'inhibited,', 'of the body', 'reduces', 'production', 'of', 'prostaglandins.']","['O', 'O', 'O', 'O', 'B-bodypart', 'O', 'O', 'O', 'O']"
175,"['Before', 'vaccination', 'against', 'Hib', 'started', 'in', 'Sweden', 'in', '1992,', 'Hib infection', 'was', 'the', 'most', 'common', 'cause', 'of', 'bacterial', 'meningitis', 'in', 'children,', 'but', 'today', 'serious', 'illness', 'caused', 'by', 'Hib', 'is', 'very', 'rare.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
176,"['If', 'the body', 'receives', 'too', 'little', 'of', 'any', 'nutrient,', 'it', 'can', 'for', 'example', 'lead', 'to', 'increased', 'sensitivity', 'to', 'infections', 'and', 'reduced', 'X176-19.']","['O', 'B-bodypart', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'B-disorder', 'O']"
177,"['If', 'you', 'get', 'better', 'from', 'the', 'meds,', 'it', 'is', 'likely', 'that', 'pollen allergy', 'is', 'the', 'cause.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-disorder', 'O', 'O', 'O']"
178,"['Quitting', 'smoking', 'can', 'affect', 'the', 'development', 'of', 'the', 'disease.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
179,"['In', 'some', 'municipalities,', 'day', 'operations', 'are', 'also', 'open', 'on', 'certain', 'evenings', 'and', 'weekends.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
180,"['Eventually,', 'you', 'also', 'have', 'problems', 'with,', 'among', 'other', 'things,', 'interpreting', 'sensory', 'impressions,', 'understanding', 'the', 'environment', 'and', 'deciding', 'what', 'is', 'appropriate', 'to', 'do', 'and', 'say', 'in', 'social', 'situations.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
